name_category;img_product;name_product;url_product
Чай;e184e83fbff4acfc275197f91554241c.JPG;Чай "Горный чай" 50г;https://ru.sas.am/products/Чай_Горный_чай_г_497829/
Чай;36f8e08fce606589c88fe2d046bc53a2.jpg;Чай холодный "Fuzetea" 0.5л;https://ru.sas.am/products/Чай_холодный_Fuzetea_л_577916/
Чай;00aed823bd4686712c508d5eba2b2214.jpg;Чай холодный "Fuzetea" 0.5л;https://ru.sas.am/products/Чай_холодный_Fuzetea_л_577919/
Чай;315dee30cdd8238f8adbd5042f5f8443.jpg;Чай холодный "Fuzetea" 0.5л;https://ru.sas.am/products/Чай_холодный_Fuzetea_л_577920/
Чай;c3dcde956a6b8413336f9217bd57326a.JPG;Чай холодный "Fuzetea" 0.5л;https://ru.sas.am/products/Чай_холодный_Fuzetea_л_731953/
Чай;db1f31cca308159516e4cf5e7a76e15c.JPG;Чабрец "Kotak" 25г;https://ru.sas.am/products/Чабрец_Kotak_г_485262/
Чай;0d987a8c2409dfb969a60ba15becc00a.JPG;Чай "Kotak" 25г;https://ru.sas.am/products/Чай_Kotak_г_485256/
Чай;68404fba2dffdba4b08a4c4c20c5b4d8.JPG;Чай "Горный чай" 25г;https://ru.sas.am/products/Чай_Горный_чай_г_497823/
Чай;e64e8c248e70552c3e4ca6489d86c091.JPG;Чай "Принцесса Ява" 100г;https://ru.sas.am/products/Чай_Принцесса_Ява_г_33539/
Чай;e390ab6d855b0e186be96bbadf06c20f.JPG;Чай "Горный чай" 25г;https://ru.sas.am/products/Чай_Горный_чай_г_645697/
Чай;8e0e4ab2a8e40ff1a71e0e2611f1532d.JPG;Чай холодный "San Benedetto" 0.5л;https://ru.sas.am/products/Чай_холодный_San_Benedetto_л_534455/
Чай;37536d9efc903f65fbf709b05befed3e.JPG;Чай холодный "San Benedetto" 0.5л;https://ru.sas.am/products/Чай_холодный_San_Benedetto_л_534456/
Чай;fcbf14d67bc600040d17c4415c7e390a.JPG;Чай "Горный чай" 25г;https://ru.sas.am/products/Чай_Горный_чай_г_497827/
Чай;b2cddfad60f600dc800380b35cda179a.JPG;Чай "Lipton Earl Grey" 50г;https://ru.sas.am/products/Чай_Lipton_Earl_Grey_г_299366/
Чай;a30a0dad74de174beeef298f89efc08d.JPG;Чай "Lipton English Breakfast" 50г;https://ru.sas.am/products/Чай_Lipton_English_Breakfast_г_357860/
Чай;fd032b7b151d9818575e8efdb19dba06.JPG;Чай "Горный чай" 25г;https://ru.sas.am/products/Чай_Горный_чай_г_497828/
Чай;54184ef94fa5c0653c743a56453a9d3c.JPG;Чай "Горный чай" 25г;https://ru.sas.am/products/Чай_Горный_чай_г_645698/
Чай;819c2cade240a7d9699fb1192cc36d71.JPG;Чай холодный "Pfanner" 0.75л;https://ru.sas.am/products/Чай_холодный_Pfanner_л_858176/
Чай;bf2c4bf80e723ae9193777b8998b14d7.JPG;Чай холодный "Pfanner" 0.75л;https://ru.sas.am/products/Чай_холодный_Pfanner_л_858177/
Чай;85eec8d4a0845afe32aad07025e7b6c1.JPG;Чай холодный "Pfanner" 0.75л;https://ru.sas.am/products/Чай_холодный_Pfanner_л_858178/
Чай;b48a8990b73c04a1cf1ae689acc833ea.JPG;Чай "Mountea" 25г;https://ru.sas.am/products/Чай_Mountea_г_535356/
Чай;578deafa5a0c7e72f559ed0bb4220c42.JPG;Чай холодный "Fuzetea" 1л;https://ru.sas.am/products/Чай_холодный_Fuzetea_л_627321/
Чай;af027a237784a83c59ae1858ea0d9997.JPG;Горная мята "Kotak" 25×1.5г;https://ru.sas.am/products/Горная_мята_Kotak_×_г_485261/
Чай;8e4ae692f07a796c36caf824c3b730f0.JPG;Чай "Kotak" 37.5г;https://ru.sas.am/products/Чай_Kotak_г_485253/
Чай;3b64345c40dbb6d793cfc56f4fe0a49f.JPG;Чай "Սարի Թեյ" 25*2г;https://ru.sas.am/products/Чай_Սարի_Թեյ_*_г_33502/
Чай;8f42b55f70a3a125cc45aabff207958b.JPG;Чай "Kotak" 37.5г;https://ru.sas.am/products/Чай_Kotak_г_234678/
Чай;a400409f13031263ca383db97e429e07.JPG;Чай "Tess Flirt" 25×1.5г;https://ru.sas.am/products/Чай_Tess_Flirt_×_г_33410/
Чай;133d8d54d198ebf7cbfa9d833bfe0e6d.JPG;Чай "Tess Pleasure" 25×1.5г;https://ru.sas.am/products/Чай_Tess_Pleasure_×_г_33421/
